column,operation,original_value,new_value,row_index,timestamp,cleaner_type
merchant_category,fallback_imputation,,Unknown,2275,2025-10-16 15:52:24.301669,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2284,2025-10-16 15:52:24.301670,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2285,2025-10-16 15:52:24.301671,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2287,2025-10-16 15:52:24.301672,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2293,2025-10-16 15:52:24.301674,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2296,2025-10-16 15:52:24.301675,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2307,2025-10-16 15:52:24.301676,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2308,2025-10-16 15:52:24.301677,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2317,2025-10-16 15:52:24.301678,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2319,2025-10-16 15:52:24.301679,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2320,2025-10-16 15:52:24.301680,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2321,2025-10-16 15:52:24.301681,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2325,2025-10-16 15:52:24.301682,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2326,2025-10-16 15:52:24.301683,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2332,2025-10-16 15:52:24.301684,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2336,2025-10-16 15:52:24.301685,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2344,2025-10-16 15:52:24.301686,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2350,2025-10-16 15:52:24.301688,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2360,2025-10-16 15:52:24.301689,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2361,2025-10-16 15:52:24.301690,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2371,2025-10-16 15:52:24.301691,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2373,2025-10-16 15:52:24.301692,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2375,2025-10-16 15:52:24.301693,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2380,2025-10-16 15:52:24.301694,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2381,2025-10-16 15:52:24.301696,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2383,2025-10-16 15:52:24.301697,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2385,2025-10-16 15:52:24.301698,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2388,2025-10-16 15:52:24.301699,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2391,2025-10-16 15:52:24.301700,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2394,2025-10-16 15:52:24.301701,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2402,2025-10-16 15:52:24.301702,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2403,2025-10-16 15:52:24.301704,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2404,2025-10-16 15:52:24.301705,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2405,2025-10-16 15:52:24.301706,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2410,2025-10-16 15:52:24.301707,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2411,2025-10-16 15:52:24.301708,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2413,2025-10-16 15:52:24.301709,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2417,2025-10-16 15:52:24.301710,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2424,2025-10-16 15:52:24.301711,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2430,2025-10-16 15:52:24.301712,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2436,2025-10-16 15:52:24.301713,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2442,2025-10-16 15:52:24.301714,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2445,2025-10-16 15:52:24.301715,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2448,2025-10-16 15:52:24.301716,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2449,2025-10-16 15:52:24.301717,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2451,2025-10-16 15:52:24.301718,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2453,2025-10-16 15:52:24.301719,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2455,2025-10-16 15:52:24.301720,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2457,2025-10-16 15:52:24.301722,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2461,2025-10-16 15:52:24.301723,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2462,2025-10-16 15:52:24.301724,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2465,2025-10-16 15:52:24.301725,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2476,2025-10-16 15:52:24.301726,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2484,2025-10-16 15:52:24.301727,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2489,2025-10-16 15:52:24.301728,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2493,2025-10-16 15:52:24.301729,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2498,2025-10-16 15:52:24.301730,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2499,2025-10-16 15:52:24.301731,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2505,2025-10-16 15:52:24.301732,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2508,2025-10-16 15:52:24.301733,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2509,2025-10-16 15:52:24.301734,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2510,2025-10-16 15:52:24.301735,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2520,2025-10-16 15:52:24.301736,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2529,2025-10-16 15:52:24.301739,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2533,2025-10-16 15:52:24.301740,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2535,2025-10-16 15:52:24.301741,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2537,2025-10-16 15:52:24.301742,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2539,2025-10-16 15:52:24.301743,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2542,2025-10-16 15:52:24.301744,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2546,2025-10-16 15:52:24.301745,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2552,2025-10-16 15:52:24.301746,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2554,2025-10-16 15:52:24.301747,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2562,2025-10-16 15:52:24.301748,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2569,2025-10-16 15:52:24.301750,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2572,2025-10-16 15:52:24.301751,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2573,2025-10-16 15:52:24.301752,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2583,2025-10-16 15:52:24.301753,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2584,2025-10-16 15:52:24.301754,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2591,2025-10-16 15:52:24.301755,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2593,2025-10-16 15:52:24.301756,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2602,2025-10-16 15:52:24.301757,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2603,2025-10-16 15:52:24.301758,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2607,2025-10-16 15:52:24.301759,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2608,2025-10-16 15:52:24.301761,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2609,2025-10-16 15:52:24.301762,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2617,2025-10-16 15:52:24.301764,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2618,2025-10-16 15:52:24.301765,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2622,2025-10-16 15:52:24.301766,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2629,2025-10-16 15:52:24.301767,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2635,2025-10-16 15:52:24.301768,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2636,2025-10-16 15:52:24.301769,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2638,2025-10-16 15:52:24.301770,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2644,2025-10-16 15:52:24.301771,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2645,2025-10-16 15:52:24.301772,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2652,2025-10-16 15:52:24.301773,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2653,2025-10-16 15:52:24.301774,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2655,2025-10-16 15:52:24.301775,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2656,2025-10-16 15:52:24.301776,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2659,2025-10-16 15:52:24.301777,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2660,2025-10-16 15:52:24.301779,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2663,2025-10-16 15:52:24.301780,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2664,2025-10-16 15:52:24.301781,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2667,2025-10-16 15:52:24.301782,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2668,2025-10-16 15:52:24.301783,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2670,2025-10-16 15:52:24.301784,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2678,2025-10-16 15:52:24.301785,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2680,2025-10-16 15:52:24.301786,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2684,2025-10-16 15:52:24.301787,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2685,2025-10-16 15:52:24.301788,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2698,2025-10-16 15:52:24.301789,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2703,2025-10-16 15:52:24.301790,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2706,2025-10-16 15:52:24.301791,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2710,2025-10-16 15:52:24.301792,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2714,2025-10-16 15:52:24.301793,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2715,2025-10-16 15:52:24.301794,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2720,2025-10-16 15:52:24.301796,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2722,2025-10-16 15:52:24.301798,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2723,2025-10-16 15:52:24.301799,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2724,2025-10-16 15:52:24.301800,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2728,2025-10-16 15:52:24.301801,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2732,2025-10-16 15:52:24.301802,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2741,2025-10-16 15:52:24.301803,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2742,2025-10-16 15:52:24.301804,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2743,2025-10-16 15:52:24.301805,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2745,2025-10-16 15:52:24.301806,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2746,2025-10-16 15:52:24.301807,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2752,2025-10-16 15:52:24.301808,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2754,2025-10-16 15:52:24.301809,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2756,2025-10-16 15:52:24.301810,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2757,2025-10-16 15:52:24.301811,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2758,2025-10-16 15:52:24.301812,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2759,2025-10-16 15:52:24.301814,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2762,2025-10-16 15:52:24.301815,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2764,2025-10-16 15:52:24.301816,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2765,2025-10-16 15:52:24.301817,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2771,2025-10-16 15:52:24.301818,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2777,2025-10-16 15:52:24.301819,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2781,2025-10-16 15:52:24.301821,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2782,2025-10-16 15:52:24.301822,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2790,2025-10-16 15:52:24.301823,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2793,2025-10-16 15:52:24.301824,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2795,2025-10-16 15:52:24.301825,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2801,2025-10-16 15:52:24.301826,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2803,2025-10-16 15:52:24.301827,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2805,2025-10-16 15:52:24.301828,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2806,2025-10-16 15:52:24.301830,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2813,2025-10-16 15:52:24.301831,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2820,2025-10-16 15:52:24.301833,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2825,2025-10-16 15:52:24.301834,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2827,2025-10-16 15:52:24.301835,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2829,2025-10-16 15:52:24.301836,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2832,2025-10-16 15:52:24.301837,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2837,2025-10-16 15:52:24.301838,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2840,2025-10-16 15:52:24.301839,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2842,2025-10-16 15:52:24.301840,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2845,2025-10-16 15:52:24.301841,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2851,2025-10-16 15:52:24.301843,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2853,2025-10-16 15:52:24.301844,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2886,2025-10-16 15:52:24.301845,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2897,2025-10-16 15:52:24.301846,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2898,2025-10-16 15:52:24.301847,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2902,2025-10-16 15:52:24.301848,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2903,2025-10-16 15:52:24.301849,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2910,2025-10-16 15:52:24.301850,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2913,2025-10-16 15:52:24.301851,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2916,2025-10-16 15:52:24.301852,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2919,2025-10-16 15:52:24.301853,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2920,2025-10-16 15:52:24.301854,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2934,2025-10-16 15:52:24.301856,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2957,2025-10-16 15:52:24.301857,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2963,2025-10-16 15:52:24.301858,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2968,2025-10-16 15:52:24.301859,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2969,2025-10-16 15:52:24.301860,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2970,2025-10-16 15:52:24.301861,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2972,2025-10-16 15:52:24.301862,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2973,2025-10-16 15:52:24.301864,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2974,2025-10-16 15:52:24.301865,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2975,2025-10-16 15:52:24.301866,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2981,2025-10-16 15:52:24.301867,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2984,2025-10-16 15:52:24.301868,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3000,2025-10-16 15:52:24.301870,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3002,2025-10-16 15:52:24.301871,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3007,2025-10-16 15:52:24.301872,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3013,2025-10-16 15:52:24.301873,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3025,2025-10-16 15:52:24.301875,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3036,2025-10-16 15:52:24.301876,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3037,2025-10-16 15:52:24.301877,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3040,2025-10-16 15:52:24.301878,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3041,2025-10-16 15:52:24.301879,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3044,2025-10-16 15:52:24.301880,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3049,2025-10-16 15:52:24.301881,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3051,2025-10-16 15:52:24.301882,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3055,2025-10-16 15:52:24.301883,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3071,2025-10-16 15:52:24.301884,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3073,2025-10-16 15:52:24.301886,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3076,2025-10-16 15:52:24.301887,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3081,2025-10-16 15:52:24.301888,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3083,2025-10-16 15:52:24.301889,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3084,2025-10-16 15:52:24.301890,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3085,2025-10-16 15:52:24.301891,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3090,2025-10-16 15:52:24.301892,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3096,2025-10-16 15:52:24.301893,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3097,2025-10-16 15:52:24.301894,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3108,2025-10-16 15:52:24.301895,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3111,2025-10-16 15:52:24.301897,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3114,2025-10-16 15:52:24.301898,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3127,2025-10-16 15:52:24.301900,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3130,2025-10-16 15:52:24.301901,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3131,2025-10-16 15:52:24.301902,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3136,2025-10-16 15:52:24.301903,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3137,2025-10-16 15:52:24.301904,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3139,2025-10-16 15:52:24.301905,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3147,2025-10-16 15:52:24.301907,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3150,2025-10-16 15:52:24.301908,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3152,2025-10-16 15:52:24.301909,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3157,2025-10-16 15:52:24.301910,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3159,2025-10-16 15:52:24.301911,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3162,2025-10-16 15:52:24.301912,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3163,2025-10-16 15:52:24.301913,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3166,2025-10-16 15:52:24.301914,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3167,2025-10-16 15:52:24.301915,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3169,2025-10-16 15:52:24.301916,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3170,2025-10-16 15:52:24.301917,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3177,2025-10-16 15:52:24.301918,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3181,2025-10-16 15:52:24.301920,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3185,2025-10-16 15:52:24.301921,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3190,2025-10-16 15:52:24.301922,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3195,2025-10-16 15:52:24.301923,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3196,2025-10-16 15:52:24.301924,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3198,2025-10-16 15:52:24.301925,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3201,2025-10-16 15:52:24.301926,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3202,2025-10-16 15:52:24.301927,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3204,2025-10-16 15:52:24.301928,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3205,2025-10-16 15:52:24.301929,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3208,2025-10-16 15:52:24.301930,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3216,2025-10-16 15:52:24.301931,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3217,2025-10-16 15:52:24.301933,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3222,2025-10-16 15:52:24.301934,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3224,2025-10-16 15:52:24.301936,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3227,2025-10-16 15:52:24.301937,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3229,2025-10-16 15:52:24.301938,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3239,2025-10-16 15:52:24.301939,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3242,2025-10-16 15:52:24.301941,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3243,2025-10-16 15:52:24.301942,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3247,2025-10-16 15:52:24.301943,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3249,2025-10-16 15:52:24.301944,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3250,2025-10-16 15:52:24.301945,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3252,2025-10-16 15:52:24.301946,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3257,2025-10-16 15:52:24.301947,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3258,2025-10-16 15:52:24.301948,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3259,2025-10-16 15:52:24.302009,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3264,2025-10-16 15:52:24.302026,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3269,2025-10-16 15:52:24.302031,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3271,2025-10-16 15:52:24.302035,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3274,2025-10-16 15:52:24.302040,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3277,2025-10-16 15:52:24.302043,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3281,2025-10-16 15:52:24.302045,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3285,2025-10-16 15:52:24.302046,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3286,2025-10-16 15:52:24.302047,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3289,2025-10-16 15:52:24.302048,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3293,2025-10-16 15:52:24.302049,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3297,2025-10-16 15:52:24.302050,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3302,2025-10-16 15:52:24.302051,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3304,2025-10-16 15:52:24.302052,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3305,2025-10-16 15:52:24.302053,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3314,2025-10-16 15:52:24.302054,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3318,2025-10-16 15:52:24.302055,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3320,2025-10-16 15:52:24.302056,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3325,2025-10-16 15:52:24.302057,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3330,2025-10-16 15:52:24.302062,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3331,2025-10-16 15:52:24.302063,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3338,2025-10-16 15:52:24.302064,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3339,2025-10-16 15:52:24.302065,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3349,2025-10-16 15:52:24.302066,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3354,2025-10-16 15:52:24.302067,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3360,2025-10-16 15:52:24.302069,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3361,2025-10-16 15:52:24.302070,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3362,2025-10-16 15:52:24.302071,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3366,2025-10-16 15:52:24.302072,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3368,2025-10-16 15:52:24.302073,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3374,2025-10-16 15:52:24.302074,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3375,2025-10-16 15:52:24.302075,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3376,2025-10-16 15:52:24.302076,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3377,2025-10-16 15:52:24.302077,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3380,2025-10-16 15:52:24.302078,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3383,2025-10-16 15:52:24.302079,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3390,2025-10-16 15:52:24.302080,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3396,2025-10-16 15:52:24.302081,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3397,2025-10-16 15:52:24.302082,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3400,2025-10-16 15:52:24.302083,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,3406,2025-10-16 15:52:24.302084,pytorch_encoder
